ACCOUNT_ID,ACCOUNT_NAME,COUNTRY,CREATED_AT,STATUS
ACC-04256,Company 4256,AU,2022-04-14 00:00:00.000,active
ACC-04257,Company 4257,AU,2022-09-16 00:00:00.000,active
ACC-04258,Company 4258,DE,2022-12-03 00:00:00.000,active
ACC-04259,Company 4259,FR,2022-08-24 00:00:00.000,active
ACC-04260,Company 4260,AU,2022-09-08 00:00:00.000,cancelled
ACC-04261,Company 4261,AU,2022-02-16 00:00:00.000,active
ACC-04262,Company 4262,AU,2022-04-15 00:00:00.000,cancelled
ACC-04263,Company 4263,DE,2023-11-24 00:00:00.000,active
ACC-04264,Company 4264,FR,2023-10-05 00:00:00.000,active
ACC-04265,Company 4265,FR,2023-05-30 00:00:00.000,active
ACC-04266,Company 4266,FR,2022-09-25 00:00:00.000,active
ACC-04267,Company 4267,AU,2022-10-21 00:00:00.000,trial
ACC-04268,Company 4268,AU,2022-10-31 00:00:00.000,active
ACC-04269,Company 4269,AU,2023-07-14 00:00:00.000,active
ACC-04270,Company 4270,FR,2023-05-03 00:00:00.000,active
ACC-04271,Company 4271,GB,2023-08-03 00:00:00.000,cancelled
ACC-04272,Company 4272,GB,2022-09-20 00:00:00.000,active
ACC-04273,Company 4273,US,2022-06-15 00:00:00.000,cancelled
ACC-04274,Company 4274,DE,2022-05-27 00:00:00.000,active
ACC-04275,Company 4275,AU,2023-04-27 00:00:00.000,active
ACC-04276,Company 4276,DE,2022-06-29 00:00:00.000,active
ACC-04277,Company 4277,US,2022-08-17 00:00:00.000,trial
ACC-04278,Company 4278,DE,2022-12-02 00:00:00.000,active
ACC-04279,Company 4279,GB,2023-09-05 00:00:00.000,active
ACC-04280,Company 4280,FR,2022-06-02 00:00:00.000,cancelled
ACC-04281,Company 4281,AU,2023-05-22 00:00:00.000,trial
ACC-04282,Company 4282,DE,2023-08-14 00:00:00.000,active
ACC-04283,Company 4283,AU,2023-04-01 00:00:00.000,active
ACC-04284,Company 4284,FR,2023-07-18 00:00:00.000,active
ACC-04285,Company 4285,AU,2022-05-18 00:00:00.000,active
ACC-04286,Company 4286,US,2022-11-14 00:00:00.000,active
ACC-04287,Company 4287,GB,2023-04-16 00:00:00.000,active
ACC-04288,Company 4288,US,2023-07-17 00:00:00.000,active
ACC-04289,Company 4289,AU,2022-04-07 00:00:00.000,cancelled
ACC-04290,Company 4290,FR,2023-07-17 00:00:00.000,active
ACC-04291,Company 4291,FR,2023-07-23 00:00:00.000,active
ACC-04292,Company 4292,US,2023-07-17 00:00:00.000,trial
ACC-04293,Company 4293,GB,2023-08-01 00:00:00.000,active
ACC-04294,Company 4294,FR,2022-03-05 00:00:00.000,cancelled
ACC-04295,Company 4295,GB,2023-07-14 00:00:00.000,active
ACC-04296,Company 4296,FR,2022-07-11 00:00:00.000,active
ACC-04297,Company 4297,DE,2023-07-13 00:00:00.000,active
ACC-04298,Company 4298,US,2022-03-18 00:00:00.000,active
ACC-04299,Company 4299,FR,2022-12-02 00:00:00.000,active
ACC-04300,Company 4300,US,2022-05-27 00:00:00.000,active
ACC-04301,Company 4301,AU,2022-02-28 00:00:00.000,active
ACC-04302,Company 4302,FR,2022-07-27 00:00:00.000,active
ACC-04303,Company 4303,AU,2022-07-26 00:00:00.000,active
ACC-04304,Company 4304,US,2023-07-31 00:00:00.000,active
ACC-04305,Company 4305,GB,2023-08-02 00:00:00.000,active
ACC-04306,Company 4306,AU,2022-11-01 00:00:00.000,active
ACC-04307,Company 4307,AU,2022-10-02 00:00:00.000,active
ACC-04308,Company 4308,AU,2022-02-18 00:00:00.000,active
ACC-04309,Company 4309,AU,2023-05-02 00:00:00.000,active
ACC-04310,Company 4310,GB,2023-02-23 00:00:00.000,cancelled
ACC-04311,Company 4311,FR,2023-02-25 00:00:00.000,active
ACC-04312,Company 4312,DE,2023-09-28 00:00:00.000,active
ACC-04313,Company 4313,AU,2023-09-27 00:00:00.000,active
ACC-04314,Company 4314,US,2022-01-30 00:00:00.000,active
ACC-04315,Company 4315,AU,2022-09-21 00:00:00.000,cancelled
ACC-04316,Company 4316,GB,2023-09-20 00:00:00.000,active
ACC-04317,Company 4317,FR,2022-01-09 00:00:00.000,active
ACC-04318,Company 4318,AU,2022-08-05 00:00:00.000,active
ACC-04319,Company 4319,US,2023-03-08 00:00:00.000,active
ACC-04320,Company 4320,US,2022-01-01 00:00:00.000,active
ACC-04321,Company 4321,DE,2022-11-28 00:00:00.000,active
ACC-04322,Company 4322,FR,2022-11-30 00:00:00.000,active
ACC-04323,Company 4323,GB,2023-01-19 00:00:00.000,active
ACC-04324,Company 4324,FR,2022-03-17 00:00:00.000,active
ACC-04325,Company 4325,FR,2022-09-11 00:00:00.000,active
ACC-04326,Company 4326,FR,2023-12-06 00:00:00.000,active
ACC-04327,Company 4327,US,2023-12-14 00:00:00.000,active
ACC-04328,Company 4328,DE,2022-09-25 00:00:00.000,active
ACC-04329,Company 4329,FR,2023-05-30 00:00:00.000,active
ACC-04330,Company 4330,DE,2023-07-24 00:00:00.000,active
ACC-04331,Company 4331,DE,2022-11-08 00:00:00.000,active
ACC-04332,Company 4332,US,2023-12-01 00:00:00.000,active
ACC-04333,Company 4333,FR,2023-12-19 00:00:00.000,cancelled
ACC-04334,Company 4334,DE,2023-07-07 00:00:00.000,active
ACC-04335,Company 4335,AU,2022-07-16 00:00:00.000,active
ACC-04336,Company 4336,US,2023-10-16 00:00:00.000,active
ACC-04337,Company 4337,AU,2022-08-12 00:00:00.000,active
ACC-04338,Company 4338,AU,2023-08-09 00:00:00.000,active
ACC-04339,Company 4339,DE,2023-02-07 00:00:00.000,active
ACC-04340,Company 4340,GB,2022-04-10 00:00:00.000,active
ACC-04341,Company 4341,FR,2022-11-03 00:00:00.000,active
ACC-04342,Company 4342,FR,2022-11-30 00:00:00.000,active
ACC-04343,Company 4343,US,2023-01-03 00:00:00.000,active
ACC-04344,Company 4344,US,2022-11-29 00:00:00.000,trial
ACC-04345,Company 4345,FR,2023-12-08 00:00:00.000,active
ACC-04346,Company 4346,AU,2022-04-18 00:00:00.000,active
ACC-04347,Company 4347,DE,2022-05-17 00:00:00.000,active
ACC-04348,Company 4348,US,2023-07-17 00:00:00.000,cancelled
ACC-04349,Company 4349,FR,2022-05-24 00:00:00.000,active
ACC-04350,Company 4350,AU,2023-09-22 00:00:00.000,active
ACC-04351,Company 4351,FR,2023-09-05 00:00:00.000,active
ACC-04352,Company 4352,US,2023-05-09 00:00:00.000,active
ACC-04353,Company 4353,DE,2023-03-20 00:00:00.000,active
ACC-04354,Company 4354,AU,2022-02-01 00:00:00.000,active
ACC-04355,Company 4355,FR,2023-06-11 00:00:00.000,cancelled
ACC-04356,Company 4356,GB,2023-08-31 00:00:00.000,active
ACC-04357,Company 4357,GB,2023-05-16 00:00:00.000,active
ACC-04358,Company 4358,AU,2023-05-08 00:00:00.000,active
ACC-04359,Company 4359,GB,2022-01-05 00:00:00.000,active
ACC-04360,Company 4360,US,2022-02-27 00:00:00.000,trial
ACC-04361,Company 4361,AU,2022-07-16 00:00:00.000,active
ACC-04362,Company 4362,US,2023-08-10 00:00:00.000,trial
ACC-04363,Company 4363,AU,2022-01-09 00:00:00.000,cancelled
ACC-04364,Company 4364,FR,2023-01-11 00:00:00.000,active
ACC-04365,Company 4365,AU,2023-08-24 00:00:00.000,active
ACC-04366,Company 4366,DE,2023-04-04 00:00:00.000,active
ACC-04367,Company 4367,DE,2022-04-28 00:00:00.000,active
ACC-04368,Company 4368,AU,2023-08-25 00:00:00.000,active
ACC-04369,Company 4369,GB,2023-02-04 00:00:00.000,active
ACC-04370,Company 4370,FR,2023-09-02 00:00:00.000,active
ACC-04371,Company 4371,US,2023-02-13 00:00:00.000,active
ACC-04372,Company 4372,US,2023-09-30 00:00:00.000,active
ACC-04373,Company 4373,DE,2023-01-25 00:00:00.000,cancelled
ACC-04374,Company 4374,US,2022-06-13 00:00:00.000,active
ACC-04375,Company 4375,FR,2023-09-23 00:00:00.000,active
ACC-04376,Company 4376,GB,2022-12-04 00:00:00.000,active
ACC-04377,Company 4377,FR,2023-06-08 00:00:00.000,active
ACC-04378,Company 4378,FR,2023-04-22 00:00:00.000,active
ACC-04379,Company 4379,US,2022-07-02 00:00:00.000,active
ACC-04380,Company 4380,AU,2022-02-15 00:00:00.000,active
ACC-04381,Company 4381,AU,2023-01-15 00:00:00.000,active
ACC-04382,Company 4382,FR,2022-08-27 00:00:00.000,active
ACC-04383,Company 4383,GB,2023-07-15 00:00:00.000,active
ACC-04384,Company 4384,GB,2023-11-13 00:00:00.000,active
ACC-04385,Company 4385,FR,2022-01-22 00:00:00.000,active
ACC-04386,Company 4386,AU,2022-07-13 00:00:00.000,trial
ACC-04387,Company 4387,GB,2022-06-29 00:00:00.000,active
ACC-04388,Company 4388,AU,2023-12-22 00:00:00.000,active
ACC-04389,Company 4389,AU,2022-07-10 00:00:00.000,cancelled
ACC-04390,Company 4390,FR,2022-08-20 00:00:00.000,active
ACC-04391,Company 4391,US,2022-01-03 00:00:00.000,active
ACC-04392,Company 4392,FR,2022-08-29 00:00:00.000,active
ACC-04393,Company 4393,AU,2022-01-14 00:00:00.000,trial
ACC-04394,Company 4394,FR,2023-08-05 00:00:00.000,active
ACC-04395,Company 4395,AU,2022-06-19 00:00:00.000,active
ACC-04396,Company 4396,DE,2022-12-25 00:00:00.000,active
ACC-04397,Company 4397,GB,2023-09-19 00:00:00.000,active
ACC-04398,Company 4398,US,2022-12-09 00:00:00.000,active
ACC-04399,Company 4399,AU,2022-10-07 00:00:00.000,trial
ACC-04400,Company 4400,US,2022-05-27 00:00:00.000,active
ACC-04401,Company 4401,AU,2022-10-09 00:00:00.000,active
ACC-04402,Company 4402,AU,2023-09-16 00:00:00.000,active
ACC-04403,Company 4403,AU,2023-06-20 00:00:00.000,active
ACC-04404,Company 4404,FR,2022-10-07 00:00:00.000,active
ACC-04405,Company 4405,US,2023-04-24 00:00:00.000,active
ACC-04406,Company 4406,DE,2022-09-11 00:00:00.000,active
ACC-04407,Company 4407,AU,2022-07-30 00:00:00.000,active
ACC-04408,Company 4408,GB,2022-04-11 00:00:00.000,active
ACC-04409,Company 4409,AU,2022-08-04 00:00:00.000,active
ACC-04410,Company 4410,DE,2023-03-07 00:00:00.000,active
ACC-04411,Company 4411,AU,2022-06-28 00:00:00.000,active
ACC-04412,Company 4412,FR,2023-07-22 00:00:00.000,active
ACC-04413,Company 4413,AU,2022-09-19 00:00:00.000,active
ACC-04414,Company 4414,US,2023-07-24 00:00:00.000,active
ACC-04415,Company 4415,DE,2022-06-14 00:00:00.000,active
ACC-04416,Company 4416,FR,2022-01-03 00:00:00.000,active
ACC-04417,Company 4417,DE,2022-08-30 00:00:00.000,active
ACC-04418,Company 4418,FR,2022-10-05 00:00:00.000,active
ACC-04419,Company 4419,AU,2023-04-16 00:00:00.000,active
ACC-04420,Company 4420,DE,2023-09-04 00:00:00.000,active
ACC-04421,Company 4421,DE,2023-12-03 00:00:00.000,active
ACC-04422,Company 4422,GB,2023-08-30 00:00:00.000,active
ACC-04423,Company 4423,US,2023-02-09 00:00:00.000,active
ACC-04424,Company 4424,GB,2023-04-28 00:00:00.000,trial
ACC-04425,Company 4425,US,2023-01-09 00:00:00.000,active
ACC-04426,Company 4426,US,2023-04-08 00:00:00.000,active
ACC-04427,Company 4427,FR,2022-09-28 00:00:00.000,trial
ACC-04428,Company 4428,AU,2022-02-03 00:00:00.000,trial
ACC-04429,Company 4429,DE,2023-09-13 00:00:00.000,active
ACC-04430,Company 4430,DE,2022-01-13 00:00:00.000,active
ACC-04431,Company 4431,AU,2022-06-22 00:00:00.000,active
ACC-04432,Company 4432,AU,2023-04-16 00:00:00.000,active
ACC-04433,Company 4433,AU,2023-05-30 00:00:00.000,cancelled
ACC-04434,Company 4434,GB,2023-06-28 00:00:00.000,active
ACC-04435,Company 4435,DE,2023-04-24 00:00:00.000,active
ACC-04436,Company 4436,AU,2022-04-29 00:00:00.000,active
ACC-04437,Company 4437,AU,2023-01-10 00:00:00.000,active
ACC-04438,Company 4438,AU,2023-01-24 00:00:00.000,active
ACC-04439,Company 4439,GB,2023-01-06 00:00:00.000,active
ACC-04440,Company 4440,GB,2022-10-06 00:00:00.000,active
ACC-04441,Company 4441,AU,2023-05-13 00:00:00.000,active
ACC-04442,Company 4442,US,2023-05-09 00:00:00.000,active
ACC-04443,Company 4443,FR,2022-04-17 00:00:00.000,active
ACC-04444,Company 4444,DE,2022-12-03 00:00:00.000,active
ACC-04445,Company 4445,US,2022-09-11 00:00:00.000,active
ACC-04446,Company 4446,AU,2023-08-13 00:00:00.000,active
ACC-04447,Company 4447,DE,2023-04-19 00:00:00.000,cancelled
ACC-04448,Company 4448,US,2023-11-04 00:00:00.000,active
ACC-04449,Company 4449,US,2022-04-30 00:00:00.000,active
ACC-04450,Company 4450,AU,2023-04-16 00:00:00.000,active
ACC-04451,Company 4451,GB,2023-05-02 00:00:00.000,cancelled
ACC-04452,Company 4452,AU,2022-05-16 00:00:00.000,active
ACC-04453,Company 4453,AU,2022-06-25 00:00:00.000,active
ACC-04454,Company 4454,US,2022-10-26 00:00:00.000,active
ACC-04455,Company 4455,AU,2022-10-28 00:00:00.000,cancelled
ACC-04456,Company 4456,AU,2023-07-02 00:00:00.000,active
ACC-04457,Company 4457,GB,2022-05-16 00:00:00.000,active
ACC-04458,Company 4458,DE,2023-05-09 00:00:00.000,active
ACC-04459,Company 4459,DE,2023-05-13 00:00:00.000,active
ACC-04460,Company 4460,DE,2022-05-14 00:00:00.000,active
ACC-04461,Company 4461,AU,2023-08-02 00:00:00.000,active
ACC-04462,Company 4462,DE,2023-05-16 00:00:00.000,active
ACC-04463,Company 4463,DE,2022-12-18 00:00:00.000,active
ACC-04464,Company 4464,AU,2022-05-11 00:00:00.000,active
ACC-04465,Company 4465,GB,2022-11-13 00:00:00.000,trial
ACC-04466,Company 4466,FR,2022-12-04 00:00:00.000,active
ACC-04467,Company 4467,FR,2022-09-03 00:00:00.000,active
ACC-04468,Company 4468,FR,2022-03-11 00:00:00.000,active
ACC-04469,Company 4469,GB,2022-12-29 00:00:00.000,trial
ACC-04470,Company 4470,AU,2022-01-15 00:00:00.000,trial
ACC-04471,Company 4471,FR,2023-04-06 00:00:00.000,active
ACC-04472,Company 4472,AU,2023-05-25 00:00:00.000,active
ACC-04473,Company 4473,GB,2022-10-01 00:00:00.000,trial
ACC-04474,Company 4474,US,2022-07-31 00:00:00.000,active
ACC-04475,Company 4475,FR,2023-07-22 00:00:00.000,trial
ACC-04476,Company 4476,DE,2022-10-24 00:00:00.000,active
ACC-04477,Company 4477,FR,2022-04-18 00:00:00.000,active
ACC-04478,Company 4478,US,2023-07-30 00:00:00.000,active
ACC-04479,Company 4479,GB,2022-02-28 00:00:00.000,cancelled
ACC-04480,Company 4480,GB,2023-02-12 00:00:00.000,active
ACC-04481,Company 4481,AU,2023-09-06 00:00:00.000,active
ACC-04482,Company 4482,US,2023-03-22 00:00:00.000,active
ACC-04483,Company 4483,DE,2023-08-30 00:00:00.000,active
ACC-04484,Company 4484,US,2023-05-16 00:00:00.000,cancelled
ACC-04485,Company 4485,US,2022-06-20 00:00:00.000,cancelled
ACC-04486,Company 4486,AU,2023-04-13 00:00:00.000,active
ACC-04487,Company 4487,US,2022-07-04 00:00:00.000,active
ACC-04488,Company 4488,AU,2023-05-28 00:00:00.000,active
ACC-04489,Company 4489,DE,2023-10-28 00:00:00.000,active
ACC-04490,Company 4490,GB,2023-11-23 00:00:00.000,active
ACC-04491,Company 4491,GB,2023-12-08 00:00:00.000,active
ACC-04492,Company 4492,US,2022-07-24 00:00:00.000,active
ACC-04493,Company 4493,FR,2022-05-04 00:00:00.000,active
ACC-04494,Company 4494,FR,2023-07-24 00:00:00.000,active
ACC-04495,Company 4495,AU,2022-11-10 00:00:00.000,cancelled
ACC-04496,Company 4496,DE,2023-05-28 00:00:00.000,active
ACC-04497,Company 4497,AU,2023-08-27 00:00:00.000,active
ACC-04498,Company 4498,AU,2022-02-28 00:00:00.000,active
ACC-04499,Company 4499,GB,2023-08-06 00:00:00.000,active
ACC-04500,Company 4500,GB,2022-06-05 00:00:00.000,active
ACC-04501,Company 4501,AU,2022-04-29 00:00:00.000,active
ACC-04502,Company 4502,AU,2022-03-29 00:00:00.000,trial
ACC-04503,Company 4503,GB,2022-06-22 00:00:00.000,active
ACC-04504,Company 4504,AU,2023-03-10 00:00:00.000,active
ACC-04505,Company 4505,GB,2022-11-11 00:00:00.000,active
ACC-04506,Company 4506,GB,2022-06-16 00:00:00.000,trial
ACC-04507,Company 4507,US,2022-06-10 00:00:00.000,active
ACC-04508,Company 4508,DE,2023-06-24 00:00:00.000,active
ACC-04509,Company 4509,AU,2023-01-12 00:00:00.000,active
ACC-04510,Company 4510,GB,2022-02-24 00:00:00.000,active
ACC-04511,Company 4511,GB,2023-05-06 00:00:00.000,active
ACC-04512,Company 4512,AU,2022-05-29 00:00:00.000,active
ACC-04513,Company 4513,GB,2022-08-03 00:00:00.000,active
ACC-04514,Company 4514,DE,2022-10-11 00:00:00.000,active
ACC-04515,Company 4515,AU,2023-01-09 00:00:00.000,active
ACC-04516,Company 4516,AU,2022-05-02 00:00:00.000,trial
ACC-04517,Company 4517,US,2022-03-29 00:00:00.000,cancelled
ACC-04518,Company 4518,FR,2022-01-19 00:00:00.000,active
ACC-04519,Company 4519,FR,2023-12-12 00:00:00.000,active
ACC-04520,Company 4520,GB,2022-10-13 00:00:00.000,active
ACC-04521,Company 4521,FR,2023-04-25 00:00:00.000,active
ACC-04522,Company 4522,FR,2022-01-13 00:00:00.000,active
ACC-04523,Company 4523,AU,2023-10-29 00:00:00.000,active
ACC-04524,Company 4524,DE,2022-01-04 00:00:00.000,active
ACC-04525,Company 4525,US,2023-11-14 00:00:00.000,cancelled
ACC-04526,Company 4526,DE,2023-09-26 00:00:00.000,active
ACC-04527,Company 4527,GB,2022-12-16 00:00:00.000,active
ACC-04528,Company 4528,US,2023-02-18 00:00:00.000,active
ACC-04529,Company 4529,US,2022-06-18 00:00:00.000,active
ACC-04530,Company 4530,FR,2023-07-21 00:00:00.000,active
ACC-04531,Company 4531,GB,2023-04-13 00:00:00.000,trial
ACC-04532,Company 4532,DE,2023-10-08 00:00:00.000,active
ACC-04533,Company 4533,US,2023-09-13 00:00:00.000,active
ACC-04534,Company 4534,US,2023-10-24 00:00:00.000,active
ACC-04535,Company 4535,US,2022-10-04 00:00:00.000,active
ACC-04536,Company 4536,GB,2022-06-20 00:00:00.000,cancelled
ACC-04537,Company 4537,DE,2023-10-19 00:00:00.000,active
ACC-04538,Company 4538,AU,2023-06-09 00:00:00.000,active
ACC-04539,Company 4539,US,2023-02-15 00:00:00.000,active
ACC-04540,Company 4540,AU,2022-06-30 00:00:00.000,cancelled
ACC-04541,Company 4541,AU,2022-12-17 00:00:00.000,active
ACC-04542,Company 4542,GB,2022-01-25 00:00:00.000,trial
ACC-04543,Company 4543,FR,2023-08-15 00:00:00.000,active
ACC-04544,Company 4544,FR,2022-11-26 00:00:00.000,active
ACC-04545,Company 4545,US,2023-09-29 00:00:00.000,active
ACC-04546,Company 4546,US,2023-11-26 00:00:00.000,trial
ACC-04547,Company 4547,US,2023-12-28 00:00:00.000,active
ACC-04548,Company 4548,AU,2022-08-18 00:00:00.000,active
ACC-04549,Company 4549,FR,2022-12-21 00:00:00.000,active
ACC-04550,Company 4550,US,2022-11-05 00:00:00.000,active
ACC-04551,Company 4551,AU,2022-09-12 00:00:00.000,active
ACC-04552,Company 4552,GB,2023-04-09 00:00:00.000,active
ACC-04553,Company 4553,AU,2023-05-21 00:00:00.000,active
ACC-04554,Company 4554,AU,2022-03-12 00:00:00.000,active
ACC-04555,Company 4555,GB,2022-02-27 00:00:00.000,active
ACC-04556,Company 4556,AU,2022-04-17 00:00:00.000,active
ACC-04557,Company 4557,DE,2023-07-06 00:00:00.000,active
ACC-04558,Company 4558,AU,2022-03-04 00:00:00.000,active
ACC-04559,Company 4559,FR,2022-06-28 00:00:00.000,active
ACC-04560,Company 4560,GB,2023-01-22 00:00:00.000,active
ACC-04561,Company 4561,US,2022-08-10 00:00:00.000,cancelled
ACC-04562,Company 4562,DE,2023-05-17 00:00:00.000,active
ACC-04563,Company 4563,AU,2022-01-24 00:00:00.000,active
ACC-04564,Company 4564,AU,2022-11-01 00:00:00.000,active
ACC-04565,Company 4565,AU,2022-07-14 00:00:00.000,cancelled
ACC-04566,Company 4566,DE,2023-05-29 00:00:00.000,active
ACC-04567,Company 4567,US,2023-03-11 00:00:00.000,active
ACC-04568,Company 4568,GB,2023-11-08 00:00:00.000,active
ACC-04569,Company 4569,DE,2023-11-17 00:00:00.000,active
ACC-04570,Company 4570,AU,2023-07-19 00:00:00.000,active
ACC-04571,Company 4571,AU,2022-09-04 00:00:00.000,active
ACC-04572,Company 4572,US,2022-09-27 00:00:00.000,active
ACC-04573,Company 4573,FR,2022-01-05 00:00:00.000,cancelled
ACC-04574,Company 4574,AU,2023-05-19 00:00:00.000,active
ACC-04575,Company 4575,FR,2023-04-19 00:00:00.000,active
ACC-04576,Company 4576,AU,2022-06-14 00:00:00.000,active
ACC-04577,Company 4577,DE,2023-04-15 00:00:00.000,active
ACC-04578,Company 4578,AU,2022-04-08 00:00:00.000,active
ACC-04579,Company 4579,US,2023-05-07 00:00:00.000,active
ACC-04580,Company 4580,AU,2022-03-05 00:00:00.000,trial
ACC-04581,Company 4581,AU,2022-05-18 00:00:00.000,active
ACC-04582,Company 4582,AU,2022-01-25 00:00:00.000,cancelled
ACC-04583,Company 4583,DE,2022-04-13 00:00:00.000,active
ACC-04584,Company 4584,FR,2022-11-09 00:00:00.000,cancelled
ACC-04585,Company 4585,DE,2022-02-11 00:00:00.000,trial
ACC-04586,Company 4586,AU,2022-09-02 00:00:00.000,active
ACC-04587,Company 4587,DE,2023-05-23 00:00:00.000,active
ACC-04588,Company 4588,DE,2022-04-02 00:00:00.000,active
ACC-04589,Company 4589,FR,2022-11-12 00:00:00.000,active
ACC-04590,Company 4590,DE,2022-01-06 00:00:00.000,active
ACC-04591,Company 4591,AU,2023-06-12 00:00:00.000,active
ACC-04592,Company 4592,FR,2022-03-13 00:00:00.000,active
ACC-04593,Company 4593,AU,2022-09-06 00:00:00.000,cancelled
ACC-04594,Company 4594,GB,2023-01-11 00:00:00.000,active
ACC-04595,Company 4595,AU,2023-12-10 00:00:00.000,active
ACC-04596,Company 4596,AU,2023-05-24 00:00:00.000,active
ACC-04597,Company 4597,AU,2023-09-20 00:00:00.000,active
ACC-04598,Company 4598,FR,2022-12-15 00:00:00.000,active
ACC-04599,Company 4599,GB,2022-09-03 00:00:00.000,active
ACC-04600,Company 4600,US,2022-12-17 00:00:00.000,active
ACC-04601,Company 4601,US,2023-08-11 00:00:00.000,active
ACC-04602,Company 4602,FR,2023-11-18 00:00:00.000,active
ACC-04603,Company 4603,AU,2022-02-08 00:00:00.000,active
ACC-04604,Company 4604,GB,2023-12-21 00:00:00.000,active
ACC-04605,Company 4605,AU,2023-04-16 00:00:00.000,trial
ACC-04606,Company 4606,US,2023-06-07 00:00:00.000,active
ACC-04607,Company 4607,FR,2023-01-16 00:00:00.000,active
ACC-04608,Company 4608,FR,2022-07-05 00:00:00.000,active
ACC-04609,Company 4609,US,2022-02-18 00:00:00.000,trial
ACC-04610,Company 4610,US,2022-06-28 00:00:00.000,active
ACC-04611,Company 4611,FR,2023-07-16 00:00:00.000,active
ACC-04612,Company 4612,US,2023-03-10 00:00:00.000,active
ACC-04613,Company 4613,US,2023-05-17 00:00:00.000,trial
ACC-04614,Company 4614,DE,2023-09-15 00:00:00.000,active
ACC-04615,Company 4615,FR,2022-11-28 00:00:00.000,active
ACC-04616,Company 4616,FR,2022-09-13 00:00:00.000,active
ACC-04617,Company 4617,AU,2022-09-06 00:00:00.000,trial
ACC-04618,Company 4618,AU,2022-10-28 00:00:00.000,active
ACC-04619,Company 4619,AU,2023-02-03 00:00:00.000,active
ACC-04620,Company 4620,AU,2023-01-05 00:00:00.000,active
ACC-04621,Company 4621,FR,2023-02-24 00:00:00.000,active
ACC-04622,Company 4622,AU,2022-04-24 00:00:00.000,cancelled
ACC-04623,Company 4623,DE,2022-04-10 00:00:00.000,active
ACC-04624,Company 4624,AU,2022-07-07 00:00:00.000,cancelled
ACC-04625,Company 4625,DE,2023-04-03 00:00:00.000,active
ACC-04626,Company 4626,US,2022-11-23 00:00:00.000,active
ACC-04627,Company 4627,US,2022-10-24 00:00:00.000,cancelled
ACC-04628,Company 4628,DE,2022-08-29 00:00:00.000,active
ACC-04629,Company 4629,FR,2022-10-06 00:00:00.000,active
ACC-04630,Company 4630,GB,2022-04-26 00:00:00.000,active
ACC-04631,Company 4631,GB,2023-01-29 00:00:00.000,cancelled
ACC-04632,Company 4632,FR,2024-01-01 00:00:00.000,trial
ACC-04633,Company 4633,GB,2023-11-09 00:00:00.000,active
ACC-04634,Company 4634,FR,2022-06-08 00:00:00.000,active
ACC-04635,Company 4635,GB,2022-08-29 00:00:00.000,active
ACC-04636,Company 4636,US,2023-11-29 00:00:00.000,active
ACC-04637,Company 4637,GB,2023-09-05 00:00:00.000,active
ACC-04638,Company 4638,FR,2022-07-05 00:00:00.000,active
ACC-04639,Company 4639,AU,2022-06-23 00:00:00.000,active
ACC-04640,Company 4640,AU,2022-12-03 00:00:00.000,trial
ACC-04641,Company 4641,AU,2022-07-07 00:00:00.000,active
ACC-04642,Company 4642,DE,2023-06-08 00:00:00.000,active
ACC-04643,Company 4643,GB,2023-05-25 00:00:00.000,active
ACC-04644,Company 4644,AU,2022-08-31 00:00:00.000,active
ACC-04645,Company 4645,GB,2023-12-16 00:00:00.000,active
ACC-04646,Company 4646,US,2023-04-05 00:00:00.000,active
ACC-04647,Company 4647,US,2023-08-20 00:00:00.000,active
ACC-04648,Company 4648,FR,2022-06-20 00:00:00.000,trial
ACC-04649,Company 4649,FR,2022-12-05 00:00:00.000,active
ACC-04650,Company 4650,GB,2023-04-14 00:00:00.000,active
ACC-04651,Company 4651,AU,2022-02-03 00:00:00.000,active
ACC-04652,Company 4652,GB,2023-12-23 00:00:00.000,active
ACC-04653,Company 4653,AU,2022-12-23 00:00:00.000,active
ACC-04654,Company 4654,AU,2023-11-30 00:00:00.000,cancelled
ACC-04655,Company 4655,FR,2023-06-30 00:00:00.000,active
ACC-04656,Company 4656,DE,2022-04-13 00:00:00.000,active
ACC-04657,Company 4657,DE,2022-01-01 00:00:00.000,active
ACC-04658,Company 4658,GB,2022-05-25 00:00:00.000,active
ACC-04659,Company 4659,AU,2022-07-17 00:00:00.000,active
ACC-04660,Company 4660,AU,2023-06-23 00:00:00.000,active
ACC-04661,Company 4661,AU,2022-04-13 00:00:00.000,trial
ACC-04662,Company 4662,AU,2024-01-01 00:00:00.000,active
ACC-04663,Company 4663,GB,2022-02-20 00:00:00.000,active
ACC-04664,Company 4664,FR,2022-10-20 00:00:00.000,active
ACC-04665,Company 4665,DE,2022-01-28 00:00:00.000,active
ACC-04666,Company 4666,AU,2022-08-17 00:00:00.000,active
ACC-04667,Company 4667,AU,2022-03-08 00:00:00.000,cancelled
ACC-04668,Company 4668,GB,2023-11-08 00:00:00.000,active
ACC-04669,Company 4669,DE,2023-10-24 00:00:00.000,trial
ACC-04670,Company 4670,FR,2023-04-11 00:00:00.000,active
ACC-04671,Company 4671,AU,2023-04-19 00:00:00.000,active
ACC-04672,Company 4672,FR,2022-10-28 00:00:00.000,active
ACC-04673,Company 4673,US,2023-02-22 00:00:00.000,cancelled
ACC-04674,Company 4674,FR,2022-12-09 00:00:00.000,trial
ACC-04675,Company 4675,US,2022-06-20 00:00:00.000,active
